%n density lambda lse TP FP 
%n density lambda lse TP FP 
30 0.219 10 1.036688 0.002870813 0.001280410
30 0.219 10 1.065532 0.001913876 0.0007682458
30 0.2182 10 1.065203 0.003842459 0.002302379
30 0.2182 10 1.068823 0.003842459 0.0002558199
30 0.2182 10 1.046586 0.002881844 0.002302379
30 0.2182 10 1.057421 0.0009606148 0.001279100
30 0.2182 10 1.045342 0.002881844 0.001279100
30 0.2194 10 1.083811 0.004775549 0.0002562132
30 0.2194 10 1.025865 0.001910220 0.001024853
30 0.2194 10 1.061593 0.002865330 0.0005124263
30 0.2194 10 1.052077 0.003820439 0.0005124263
30 0.2194 10 1.083896 0.001910220 0.001793492
%n density lambda lse TP FP 
30 0.3138 10 1.086597 0.003291639 0.002331682
30 0.3138 10 1.100138 0.003291639 0.0005829204
30 0.3138 10 1.058321 0.002633311 0.0008743806
30 0.3138 10 1.092762 0.004608295 0.0005829204
30 0.3138 10 1.076788 0.001974984 0.002623142
30 0.3146 10 1.066726 0.003939593 0.001167202
30 0.3146 10 1.071943 0.003282994 0.002626204
30 0.3146 10 1.092553 0.001969796 0.002042603
30 0.3146 10 1.106232 0.005252791 0.002042603
30 0.3146 10 1.089079 0.004596192 0.001750802
30 0.3138 10 1.062063 0.005266623 0.002331682
30 0.3138 10 1.071407 0.001974984 0.001748761
30 0.3138 10 1.108510 0.0006583278 0.0008743806
30 0.3138 10 1.104917 0.001974984 0.001748761
30 0.3138 10 1.10456 0.001974984 0.002331682
30 0.3128 10 1.094962 0.003963012 0.002328289
30 0.3128 10 1.078771 0.001321004 0.0005820722
30 0.3128 10 1.068921 0.00330251 0.0002910361
30 0.3128 10 1.098749 0.002642008 0.0005820722
30 0.3128 10 1.105565 0.004623514 0.002619325
30 0.3138 10 1.059640 0.002633311 0.004371903
30 0.3138 10 1.083598 0.001974984 0.001165841
30 0.3138 10 1.078764 0.004608295 0.001457301
30 0.3138 10 1.072914 0.003949967 0.001457301
30 0.3138 10 1.069740 0.003291639 0.002040222
%n density lambda lse TP FP 
50 0.0614 10 1.002502 0.05447471 0.007457916
50 0.0614 10 1.008817 0.02334630 0.006179416
50 0.0614 10 1.011545 0.01945525 0.007884083
50 0.0614 10 1.011737 0.01167315 0.00575325
50 0.0614 10 1.025700 0.003891051 0.004900916
50 0.0612 10 1.032218 0.015625 0.005752024
50 0.0612 10 1.030493 0.0078125 0.004686834
50 0.0612 10 1.037816 0.015625 0.00724329
50 0.0612 10 1.012300 0.02734375 0.007882403
50 0.0612 10 1.018158 0.015625 0.00916063
50 0.0616 10 1.018633 0.01162791 0.00852515
50 0.0616 10 1.031276 0.01162791 0.009377664
50 0.0616 10 1.011049 0.01937984 0.00660699
50 0.0616 10 1.020554 0.007751938 0.009164535
50 0.0616 10 1.029409 0.01550388 0.006393862
50 0.0614 10 1.032737 0.02723735 0.006818666
50 0.0614 10 1.012378 0.02723735 0.007884083
50 0.0614 10 1.042738 0.007782101 0.005327083
50 0.0614 10 1.009081 0.01167315 0.004048583
50 0.0614 10 1.036234 0.03112840 0.00831025
50 0.0618 10 1.008102 0.01158301 0.005329354
50 0.0618 10 1.030610 0.01930502 0.009166489
50 0.0618 10 1.007057 0.007722008 0.009379663
50 0.0618 10 1.021429 0.01158301 0.009166489
50 0.0618 10 1.029049 0.02316602 0.003837135
%n density lambda lse TP FP 
50 0.2188 10 1.054670 0.01053640 0.00563236
50 0.2188 10 1.065107 0.009578544 0.008192524
50 0.2188 10 1.070870 0.02011494 0.01024066
50 0.2188 10 1.040666 0.01724138 0.007680492
50 0.2188 10 1.066459 0.01149425 0.00998464
50 0.2196 10 1.050441 0.01431298 0.006406971
50 0.2196 10 1.08369 0.01908397 0.007688365
50 0.2196 10 1.044289 0.01812977 0.01255766
50 0.2196 10 1.088671 0.02099237 0.008969759
50 0.2196 10 1.057767 0.02671756 0.01127627
50 0.219 10 1.10199 0.02392344 0.008706786
50 0.219 10 1.081268 0.009569378 0.01152369
50 0.219 10 1.041539 0.01913876 0.01101152
50 0.219 10 1.09032 0.01722488 0.008706786
50 0.219 10 1.034293 0.01052632 0.009731114
50 0.2182 10 1.041144 0.01633045 0.007674597
50 0.2182 10 1.070411 0.01440922 0.009721156
50 0.2182 10 1.048808 0.02881844 0.01202354
50 0.2182 10 1.040912 0.01729107 0.01048862
50 0.2182 10 1.052308 0.01729107 0.009209517
50 0.2194 10 1.065201 0.02196753 0.0097361
50 0.2194 10 1.072217 0.01528176 0.01178581
50 0.2194 10 1.034972 0.01528176 0.007430182
50 0.2194 10 1.056104 0.02101242 0.008198821
50 0.2194 10 1.063556 0.02674308 0.01152959
%n density lambda lse TP FP 
50 0.3138 10 1.076671 0.01579987 0.009618187
50 0.3138 10 1.071761 0.01909151 0.009326727
50 0.3138 10 1.100759 0.02040816 0.01194987
50 0.3138 10 1.109700 0.01514154 0.01165841
50 0.3138 10 1.105040 0.02172482 0.01165841
50 0.3146 10 1.072348 0.02495076 0.01196382
50 0.3146 10 1.097590 0.02101116 0.01138022
50 0.3146 10 1.084717 0.02429416 0.01050481
50 0.3146 10 1.075526 0.02626395 0.01838343
50 0.3146 10 1.081930 0.02166776 0.009045813
50 0.3138 10 1.075775 0.01843318 0.007577966
50 0.3138 10 1.064763 0.01645820 0.01078403
50 0.3138 10 1.082772 0.02106649 0.01020111
50 0.3138 10 1.095980 0.01645820 0.009618187
50 0.3138 10 1.055993 0.02172482 0.01486447
50 0.3128 10 1.075663 0.01849406 0.007275902
50 0.3128 10 1.069755 0.02575958 0.01105937
50 0.3128 10 1.053070 0.02047556 0.01222352
50 0.3128 10 1.086175 0.02509908 0.01367870
50 0.3128 10 1.074266 0.02377807 0.01135041
50 0.3138 10 1.066239 0.01843318 0.01136695
50 0.3138 10 1.095158 0.01711652 0.009618187
50 0.3138 10 1.089213 0.02172482 0.01515593
50 0.3138 10 1.078032 0.02238315 0.01340717
50 0.3138 10 1.130475 0.01909151 0.01078403
%n density lambda lse TP FP 
500 0.0614 10 1.0293 0.6653696 0.3675687
500 0.0614 10 1.032506 0.6459144 0.3543576
500 0.0614 10 1.025826 0.7120623 0.3558491
500 0.0614 10 1.024349 0.6692607 0.3520136
500 0.0614 10 1.040354 0.610895 0.3575538
500 0.0612 10 1.033353 0.6445312 0.3662122
500 0.0612 10 1.007658 0.6328125 0.3751598
500 0.0612 10 1.009567 0.6953125 0.3833617
500 0.0612 10 1.042739 0.6875 0.3689817
500 0.0612 10 1.021516 0.6328125 0.3621645
500 0.0616 10 1.049993 0.6434109 0.3655158
500 0.0616 10 1.024051 0.6782946 0.3721228
500 0.0616 10 1.002148 0.6705426 0.3505968
500 0.0616 10 1.040455 0.6511628 0.3612532
500 0.0616 10 1.052476 0.6356589 0.3716965
500 0.0614 10 1.041363 0.6653696 0.3569146
500 0.0614 10 1.035448 0.6575875 0.3709781
500 0.0614 10 1.034527 0.7120623 0.3643725
500 0.0614 10 1.048477 0.5953307 0.3543576
500 0.0614 10 1.031380 0.618677 0.3624547
500 0.0618 10 1.041853 0.6409266 0.3581326
500 0.0618 10 1.021301 0.6370656 0.3606907
500 0.0618 10 1.028486 0.6216216 0.3579194
500 0.0618 10 1.033811 0.6756757 0.3604775
500 0.0618 10 1.045109 0.6756757 0.3711362
%n density lambda lse TP FP 
500 0.2188 10 1.018420 0.6226054 0.3725038
500 0.2188 10 1.030773 0.6743295 0.3801843
500 0.2188 10 1.060740 0.6532567 0.3735279
500 0.2188 10 1.040406 0.6590038 0.3740399
500 0.2188 10 1.023994 0.6206897 0.3666155
500 0.2196 10 1.007623 0.6545802 0.388775
500 0.2196 10 1.008995 0.6383588 0.3767299
500 0.2196 10 1.083686 0.6192748 0.3815992
500 0.2196 10 1.014515 0.6517176 0.3813429
500 0.2196 10 1.023623 0.634542 0.3885187
500 0.219 10 1.037469 0.6583732 0.3667093
500 0.219 10 1.007459 0.6210526 0.3741357
500 0.219 10 1.030723 0.64689 0.3948784
500 0.219 10 1.042266 0.6325359 0.3756722
500 0.219 10 1.008382 0.6248804 0.3774648
500 0.2182 10 1.050266 0.635927 0.3694039
500 0.2182 10 1.048248 0.6522574 0.3885904
500 0.2182 10 1.006329 0.6292027 0.3752878
500 0.2182 10 1.030722 0.6186359 0.3798926
500 0.2182 10 1.016761 0.6426513 0.3839857
500 0.2194 10 1.045427 0.6485196 0.3820138
500 0.2194 10 1.014542 0.6064947 0.3768896
500 0.2194 10 1.014766 0.6456543 0.3658724
500 0.2194 10 1.027304 0.635148 0.3781706
500 0.2194 10 1.04783 0.6571156 0.3771458
%n density lambda lse TP FP 
500 0.3138 10 1.057077 0.6254115 0.3966774
500 0.3138 10 1.029556 0.6267281 0.3987176
500 0.3138 10 1.046358 0.6115866 0.3899738
500 0.3138 10 1.016226 0.6556945 0.3861848
500 0.3138 10 1.020838 0.6188282 0.3975517
500 0.3146 10 1.044938 0.634931 0.3945142
500 0.3146 10 1.046326 0.6467498 0.3895535
500 0.3146 10 1.03874 0.6369009 0.3869273
500 0.3146 10 1.046652 0.6211425 0.3977240
500 0.3146 10 1.046474 0.6277085 0.3997666
500 0.3138 10 1.020209 0.6306781 0.3893908
500 0.3138 10 1.043496 0.6194865 0.3928884
500 0.3138 10 1.03642 0.6247531 0.3745264
500 0.3138 10 1.016125 0.6352864 0.3946371
500 0.3138 10 1.038546 0.6181698 0.4057126
500 0.3128 10 1.017827 0.6241744 0.3987194
500 0.3128 10 1.003271 0.6208719 0.3841676
500 0.3128 10 1.041082 0.6373844 0.4004657
500 0.3128 10 0.9995837 0.6109643 0.3864959
500 0.3128 10 0.9980065 0.6202114 0.3928987
500 0.3138 10 0.9960026 0.6247531 0.3780239
500 0.3138 10 1.004620 0.6339697 0.3768581
500 0.3138 10 1.051445 0.5819618 0.3899738
500 0.3138 10 1.008865 0.6240948 0.3867677
500 0.3138 10 1.025817 0.6208032 0.4083358
%n density lambda lse TP FP 
1000 0.0614 10 1.037566 0.8832685 0.5224803
1000 0.0614 10 1.003360 0.8210117 0.5184317
1000 0.0614 10 1.030182 0.8171206 0.5197102
1000 0.0614 10 1.019946 0.8599222 0.5252504
1000 0.0614 10 1.003030 0.8015564 0.5199233
1000 0.0612 10 1.016981 0.8554688 0.5172561
1000 0.0612 10 1.008244 0.8554688 0.5142735
1000 0.0612 10 1.028550 0.8476562 0.5138475
1000 0.0612 10 1.044876 0.7890625 0.5108649
1000 0.0612 10 1.024007 0.8476562 0.5181082
1000 0.0616 10 1.017194 0.8410853 0.5123615
1000 0.0616 10 1.051596 0.8100775 0.5153453
1000 0.0616 10 1.027399 0.8333333 0.5287724
1000 0.0616 10 1.008880 0.8410853 0.504902
1000 0.0616 10 1.037661 0.8217054 0.5300512
1000 0.0614 10 1.045582 0.8638132 0.5265289
1000 0.0614 10 1.037567 0.8054475 0.5261027
1000 0.0614 10 1.044055 0.8015564 0.5229065
1000 0.0614 10 1.024086 0.8326848 0.5180055
1000 0.0614 10 1.035528 0.8132296 0.5284466
1000 0.0618 10 1.037455 0.8108108 0.5086336
1000 0.0618 10 1.034789 0.8378378 0.5178
1000 0.0618 10 1.035719 0.8262548 0.5154551
1000 0.0618 10 1.018694 0.8378378 0.5327222
1000 0.0618 10 1.029882 0.8455598 0.5229162
%n density lambda lse TP FP 
1000 0.2188 10 0.9839541 0.8170498 0.5358423
1000 0.2188 10 1.001910 0.8074713 0.515361
1000 0.2188 10 0.9936233 0.7988506 0.5266257
1000 0.2188 10 1.015148 0.8189655 0.5435228
1000 0.2188 10 1.039293 0.8036398 0.5194572
1000 0.2196 10 0.987393 0.8091603 0.5381855
1000 0.2196 10 1.017488 0.79771 0.5451051
1000 0.2196 10 0.9913311 0.8234733 0.5225525
1000 0.2196 10 1.005517 0.8015267 0.5407483
1000 0.2196 10 1.003375 0.8034351 0.5351102
1000 0.219 10 1.025356 0.815311 0.5346991
1000 0.219 10 0.9916588 0.8200957 0.515493
1000 0.219 10 1.006605 0.7913876 0.5316261
1000 0.219 10 1.033203 0.7961722 0.5385403
1000 0.219 10 0.9929374 0.799043 0.5270166
1000 0.2182 10 0.9982164 0.8222863 0.5515477
1000 0.2182 10 1.000540 0.8069164 0.5359427
1000 0.2182 10 0.99139 0.807877 0.5272448
1000 0.2182 10 1.014528 0.8040346 0.5347915
1000 0.2182 10 0.9883545 0.8251681 0.5175237
1000 0.2194 10 1.013169 0.8204394 0.5280553
1000 0.2194 10 0.9990558 0.82617 0.5383039
1000 0.2194 10 0.9989946 0.7956065 0.5275429
1000 0.2194 10 1.022199 0.7984718 0.535998
1000 0.2194 10 1.006541 0.8156638 0.5441968
%n density lambda lse TP FP 
1000 0.3138 10 0.9727712 0.79131 0.5362868
1000 0.3138 10 1.011809 0.7899934 0.560478
1000 0.3138 10 0.9784085 0.80316 0.5563976
1000 0.3138 10 1.008341 0.7807768 0.5517342
1000 0.3138 10 0.9995737 0.797235 0.549111
1000 0.3146 10 1.006449 0.7984242 0.5447914
1000 0.3146 10 1.019452 0.7898884 0.5579224
1000 0.3146 10 0.9862665 0.7885752 0.5418734
1000 0.3146 10 0.9667919 0.7997374 0.5564634
1000 0.3146 10 0.9628022 0.793828 0.5234899
1000 0.3138 10 0.9809194 0.7959184 0.5461964
1000 0.3138 10 0.9750049 0.7840685 0.5257942
1000 0.3138 10 0.9964504 0.7946017 0.5523171
1000 0.3138 10 0.99338 0.8064516 0.5563976
1000 0.3138 10 1.016799 0.8044766 0.5511513
1000 0.3128 10 0.9781021 0.7978864 0.5448196
1000 0.3128 10 0.9720373 0.7820343 0.5360885
1000 0.3128 10 0.9870783 0.8071334 0.5456927
1000 0.3128 10 0.98016 0.7985469 0.5419092
1000 0.3128 10 0.9951278 0.7978864 0.5381257
1000 0.3138 10 0.994454 0.7557604 0.5549403
1000 0.3138 10 1.009383 0.809085 0.5552317
1000 0.3138 10 0.9956536 0.7768269 0.542116
1000 0.3138 10 0.9846624 0.7978934 0.5441562
1000 0.3138 10 1.008029 0.7959184 0.5505683
%n density lambda lse TP FP 
30 0.0614 20 1.043510 0 0
30 0.0614 20 1.032069 0 0
30 0.0614 20 1.060174 0 0
30 0.0614 20 0.9844992 0 0
30 0.0614 20 1.003921 0 0
30 0.0612 20 1.013049 0 0
30 0.0612 20 1.042724 0 0
30 0.0612 20 1.020503 0 0
30 0.0612 20 0.9981852 0 0
30 0.0612 20 0.9974973 0 0
30 0.0616 20 1.008772 0 0
30 0.0616 20 0.9997994 0 0
30 0.0616 20 0.9999942 0 0
30 0.0616 20 1.030835 0 0
30 0.0616 20 1.008710 0 0
30 0.0614 20 1.008823 0 0
30 0.0614 20 1.030047 0 0
30 0.0614 20 1.025847 0 0
30 0.0614 20 1.024052 0 0
30 0.0614 20 1.015442 0 0
30 0.0618 20 1.023129 0 0
30 0.0618 20 1.043752 0 0
30 0.0618 20 1.031963 0 0
30 0.0618 20 0.9946283 0 0
30 0.0618 20 1.017403 0 0
%n density lambda lse TP FP 
30 0.2188 20 1.063443 0 0
30 0.2188 20 1.049461 0 0
30 0.2188 20 1.045763 0 0
30 0.2188 20 1.066263 0 0
30 0.2188 20 1.061116 0 0
30 0.2196 20 1.087416 0 0
30 0.2196 20 1.058021 0 0
30 0.2196 20 1.047897 0 0
30 0.2196 20 1.045177 0 0
30 0.2196 20 1.071096 0 0
30 0.219 20 1.054388 0 0
30 0.219 20 1.060475 0 0
30 0.219 20 1.049312 0 0
30 0.219 20 1.071288 0 0
30 0.219 20 1.060438 0 0
30 0.2182 20 1.052990 0 0
30 0.2182 20 1.066928 0 0
30 0.2182 20 1.060783 0 0
30 0.2182 20 1.068072 0 0
30 0.2182 20 1.053138 0 0
30 0.2194 20 1.042443 0 0
30 0.2194 20 1.079054 0 0
30 0.2194 20 1.054964 0 0
30 0.2194 20 1.060915 0 0
30 0.2194 20 1.063146 0 0
%n density lambda lse TP FP 
30 0.3138 20 1.079467 0 0
30 0.3138 20 1.099639 0 0
30 0.3138 20 1.072908 0 0
30 0.3138 20 1.061665 0 0
30 0.3138 20 1.071403 0 0
30 0.3146 20 1.083333 0 0
30 0.3146 20 1.091933 0 0
30 0.3146 20 1.066108 0 0
30 0.3146 20 1.111972 0 0
30 0.3146 20 1.079401 0 0
30 0.3138 20 1.052089 0 0
30 0.3138 20 1.075007 0 0
30 0.3138 20 1.070433 0 0
30 0.3138 20 1.106672 0 0
30 0.3138 20 1.047487 0 0
30 0.3128 20 1.090465 0 0
30 0.3128 20 1.092832 0 0
30 0.3128 20 1.068412 0 0
30 0.3128 20 1.083564 0 0
30 0.3128 20 1.047951 0 0
30 0.3138 20 1.084052 0 0
30 0.3138 20 1.087729 0 0
30 0.3138 20 1.075487 0 0
30 0.3138 20 1.063364 0 0
30 0.3138 20 1.081823 0 0
%n density lambda lse TP FP 
50 0.0614 20 0.9948621 0 0
50 0.0614 20 1.039485 0 0
50 0.0614 20 1.005401 0 0
50 0.0614 20 1.011438 0 0
50 0.0614 20 1.014739 0 0
50 0.0612 20 1.02966 0 0
50 0.0612 20 1.014176 0 0
50 0.0612 20 1.033094 0 0
50 0.0612 20 1.028426 0 0
50 0.0612 20 1.036523 0 0
50 0.0616 20 1.008582 0 0
50 0.0616 20 1.014735 0 0
50 0.0616 20 1.045147 0 0
50 0.0616 20 1.010591 0 0
50 0.0616 20 1.011751 0 0
50 0.0614 20 1.001405 0 0
50 0.0614 20 1.019544 0 0
50 0.0614 20 1.013515 0 0
50 0.0614 20 1.002352 0 0
50 0.0614 20 1.022529 0 0
50 0.0618 20 1.008781 0 0
50 0.0618 20 1.017263 0 0
50 0.0618 20 1.002237 0 0
50 0.0618 20 1.004994 0 0
50 0.0618 20 1.032026 0 0
%n density lambda lse TP FP 
50 0.2188 20 1.061456 0 0
50 0.2188 20 1.068371 0 0
50 0.2188 20 1.062518 0 0
50 0.2188 20 1.069352 0 0
50 0.2188 20 1.091278 0 0
50 0.2196 20 1.093106 0.0009541985 0
50 0.2196 20 1.085848 0 0
50 0.2196 20 1.064850 0 0
50 0.2196 20 1.037833 0 0
50 0.2196 20 1.052455 0 0
50 0.219 20 1.076171 0 0
50 0.219 20 1.033149 0 0
50 0.219 20 1.060039 0 0
50 0.219 20 1.05659 0 0
50 0.219 20 1.043053 0 0
50 0.2182 20 1.051314 0 0
50 0.2182 20 1.082609 0 0
50 0.2182 20 1.034171 0 0
50 0.2182 20 1.064832 0 0
50 0.2182 20 1.05297 0 0
50 0.2194 20 1.047529 0 0
50 0.2194 20 1.049521 0 0
50 0.2194 20 1.073339 0 0
50 0.2194 20 1.057118 0 0
50 0.2194 20 1.078467 0 0
%n density lambda lse TP FP 
50 0.3138 20 1.073775 0 0
50 0.3138 20 1.076435 0 0
50 0.3138 20 1.096431 0 0
50 0.3138 20 1.102041 0 0
50 0.3138 20 1.097110 0 0
50 0.3146 20 1.080811 0 0
50 0.3146 20 1.081469 0 0
50 0.3146 20 1.112063 0 0
50 0.3146 20 1.075473 0 0
50 0.3146 20 1.085485 0 0
50 0.3138 20 1.078633 0 0
50 0.3138 20 1.094273 0 0
50 0.3138 20 1.078752 0 0
50 0.3138 20 1.089024 0 0
50 0.3138 20 1.115669 0 0
50 0.3128 20 1.098087 0 0
50 0.3128 20 1.098971 0 0
50 0.3128 20 1.092767 0 0
50 0.3128 20 1.070691 0 0
50 0.3128 20 1.092936 0 0
50 0.3138 20 1.072279 0 0
50 0.3138 20 1.076430 0 0
50 0.3138 20 1.078771 0 0
50 0.3138 20 1.052525 0 0
50 0.3138 20 1.103666 0 0
%n density lambda lse TP FP 
500 0.0614 20 1.020663 0.4241245 0.07607074
500 0.0614 20 1.036968 0.385214 0.08139783
500 0.0614 20 1.013503 0.4280156 0.08161091
500 0.0614 20 1.025931 0.4046693 0.07671
500 0.0614 20 1.034267 0.3929961 0.08502024
500 0.0612 20 1.009271 0.4101562 0.07626758
500 0.0612 20 1.027902 0.3710938 0.08734555
500 0.0612 20 1.017341 0.3671875 0.0837239
500 0.0612 20 1.003121 0.3359375 0.07690669
500 0.0612 20 1.019276 0.3789062 0.0820196
500 0.0616 20 0.9954715 0.4302326 0.08056266
500 0.0616 20 1.021251 0.4612403 0.07949702
500 0.0616 20 1.002647 0.4224806 0.08248082
500 0.0616 20 1.001110 0.3488372 0.08248082
500 0.0616 20 1.023452 0.3914729 0.07672634
500 0.0614 20 1.024512 0.3774319 0.08395483
500 0.0614 20 1.019306 0.3891051 0.07777541
500 0.0614 20 1.022722 0.3346304 0.07372683
500 0.0614 20 0.980373 0.3424125 0.07521841
500 0.0614 20 0.9862068 0.3463035 0.08011933
500 0.0618 20 1.006171 0.3938224 0.07823492
500 0.0618 20 1.000011 0.3861004 0.07567683
500 0.0618 20 1.007554 0.3667954 0.08633554
500 0.0618 20 1.015592 0.4362934 0.08292475
500 0.0618 20 1.008148 0.4555985 0.08015349
%n density lambda lse TP FP 
500 0.2188 20 1.004127 0.3697318 0.08986175
500 0.2188 20 1.055036 0.3726054 0.0983103
500 0.2188 20 1.03951 0.348659 0.0983103
500 0.2188 20 1.015455 0.3754789 0.1054788
500 0.2188 20 1.011887 0.3505747 0.09549411
500 0.2196 20 1.036024 0.3883588 0.1099436
500 0.2196 20 1.049136 0.3959924 0.1048180
500 0.2196 20 1.033313 0.3520992 0.1037929
500 0.2196 20 1.049127 0.3950382 0.1017427
500 0.2196 20 1.046558 0.3683206 0.09969247
500 0.219 20 1.052553 0.3751196 0.09807939
500 0.219 20 1.047187 0.3722488 0.1001280
500 0.219 20 1.028902 0.3684211 0.09423816
500 0.219 20 1.031364 0.3655502 0.08732394
500 0.219 20 1.031194 0.3569378 0.1138284
500 0.2182 20 1.014738 0.3784822 0.09797902
500 0.2182 20 1.012971 0.3813641 0.08902533
500 0.2182 20 1.013846 0.3698367 0.09797902
500 0.2182 20 1.047317 0.3583093 0.09976976
500 0.2182 20 1.015184 0.3736792 0.08825787
500 0.2194 20 1.018574 0.3906399 0.1073533
500 0.2194 20 1.043889 0.34766 0.0971048
500 0.2194 20 1.030059 0.3667622 0.1017166
500 0.2194 20 1.030622 0.3572111 0.097361
500 0.2194 20 1.023465 0.3724928 0.09249295
%n density lambda lse TP FP 
500 0.3138 20 1.036635 0.3508887 0.1244535
500 0.3138 20 1.065692 0.3304806 0.1180414
500 0.3138 20 1.044931 0.3449638 0.1241621
500 0.3138 20 1.022732 0.3601053 0.1168755
500 0.3138 20 1.017496 0.3508887 0.1142524
500 0.3146 20 1.028212 0.3512804 0.1103006
500 0.3146 20 1.060357 0.3558766 0.1132186
500 0.3146 20 1.036023 0.3690085 0.1237234
500 0.3146 20 1.043675 0.3539068 0.1152612
500 0.3146 20 1.026183 0.3585030 0.1152612
500 0.3138 20 1.044889 0.359447 0.1189158
500 0.3138 20 1.044463 0.3410138 0.1130866
500 0.3138 20 1.042812 0.3719552 0.1323229
500 0.3138 20 1.029277 0.3554970 0.1215389
500 0.3138 20 1.070597 0.3554970 0.120956
500 0.3128 20 1.021439 0.3645971 0.1158324
500 0.3128 20 1.026677 0.3533686 0.1137951
500 0.3128 20 1.040264 0.3500661 0.1207800
500 0.3128 20 1.016477 0.3365258 0.1085565
500 0.3128 20 1.009216 0.343461 0.112922
500 0.3138 20 1.022323 0.3489138 0.1075488
500 0.3138 20 1.040820 0.3429888 0.1127951
500 0.3138 20 1.024723 0.3436471 0.1145439
500 0.3138 20 1.028166 0.3396972 0.1186243
500 0.3138 20 1.040166 0.3410138 0.1212474
%n density lambda lse TP FP 
1000 0.0614 20 0.9952235 0.6731518 0.2075431
1000 0.0614 20 0.9843779 0.614786 0.2130833
1000 0.0614 20 0.9881394 0.7042802 0.2177711
1000 0.0614 20 0.9982217 0.7081712 0.1992329
1000 0.0614 20 1.011527 0.6809339 0.2139356
1000 0.0612 20 1.007297 0.6445312 0.2138901
1000 0.0612 20 1.004713 0.6523438 0.2153813
1000 0.0612 20 0.9923719 0.671875 0.2040903
1000 0.0612 20 1.011968 0.6445312 0.2115467
1000 0.0612 20 1.031168 0.6953125 0.2087772
1000 0.0616 20 1.017892 0.6395349 0.2169650
1000 0.0616 20 1.005435 0.6666667 0.2144075
1000 0.0616 20 1.008638 0.6472868 0.2169650
1000 0.0616 20 1.007887 0.6705426 0.2222933
1000 0.0616 20 0.9833794 0.6550388 0.2090793
1000 0.0614 20 1.006784 0.692607 0.2169188
1000 0.0614 20 1.018223 0.7003891 0.2051992
1000 0.0614 20 1.001784 0.692607 0.2154272
1000 0.0614 20 1.028380 0.6770428 0.2126571
1000 0.0614 20 0.9814594 0.6692607 0.2090347
1000 0.0618 20 1.019131 0.6988417 0.212961
1000 0.0618 20 1.040985 0.6679537 0.2240460
1000 0.0618 20 1.007782 0.6911197 0.2061394
1000 0.0618 20 1.016118 0.6795367 0.2170113
1000 0.0618 20 1.016360 0.7065637 0.2063526
%n density lambda lse TP FP 
1000 0.2188 20 1.007720 0.6245211 0.2409114
1000 0.2188 20 1.009641 0.6072797 0.2370712
1000 0.2188 20 0.989522 0.6206897 0.2423195
1000 0.2188 20 0.9860392 0.6427203 0.2396313
1000 0.2188 20 1.014094 0.6197318 0.2383513
1000 0.2196 20 1.021816 0.6431298 0.2524346
1000 0.2196 20 0.9994635 0.6230916 0.2401333
1000 0.2196 20 1.021318 0.634542 0.2283444
1000 0.2196 20 1.003247 0.6469466 0.2306509
1000 0.2196 20 1.006468 0.634542 0.2473091
1000 0.219 20 0.996352 0.6210526 0.2222791
1000 0.219 20 1.010831 0.6325359 0.2291933
1000 0.219 20 1.003516 0.6277512 0.2386684
1000 0.219 20 0.9936224 0.6239234 0.2353393
1000 0.219 20 1.007420 0.6086124 0.2294494
1000 0.2182 20 1.000711 0.6512968 0.2304937
1000 0.2182 20 1.011972 0.6426513 0.2289588
1000 0.2182 20 1.012417 0.6292027 0.2394474
1000 0.2182 20 1.013495 0.6618636 0.2330519
1000 0.2182 20 0.9895806 0.673391 0.2310054
1000 0.2194 20 1.016896 0.6704871 0.2400717
