n density b b_old_avg lambda glcalls_avg lse TP FP 
%n density b b_old lambda lse TP FP 
100 0.3128 200 10.40117 226.2562 6 1.052700 0 0
100 0.3128 200 13.46019 226.3142 6 1.050849 0 0
100 0.3138 200 11.00495 226.2602 6 1.116725 0 0
100 0.3138 200 11.88210 226.3489 6 1.099183 0 0
100 0.3138 200 11.82760 226.3224 6 1.068343 0 0
100 0.3138 200 10.34431 226.3568 6 1.079177 0 0
100 0.3138 200 12.2409 226.2601 6 1.079102 0 0
%n density b b_old lambda lse TP FP 
100 0.3138 1000 11.17203 1005.229 5 1.095251 0 0
100 0.3138 1000 11.77785 1005.231 5 1.069523 0 0
100 0.3138 1000 11.97923 1005.226 5 1.099876 0 0
100 0.3138 1000 9.818173 1005.227 5 1.104466 0 0
100 0.3138 1000 11.91853 1005.231 5 1.085985 0 0
100 0.3146 1000 12.83692 1005.231 5 1.093427 0 0
100 0.3146 1000 13.23393 1005.227 5 1.067291 0 0
100 0.3146 1000 12.32264 1005.228 5 1.068098 0 0
100 0.3146 1000 11.49318 1005.232 5 1.080005 0 0
100 0.3146 1000 11.62625 1005.227 5 1.094224 0 0
100 0.3138 1000 11.76835 1005.235 5 1.090339 0 0
100 0.3138 1000 12.66669 1005.222 5 1.073707 0 0
100 0.3138 1000 12.19285 1005.232 5 1.067650 0 0
100 0.3138 1000 12.6775 1005.228 5 1.114192 0 0
100 0.3138 1000 11.56337 1005.220 5 1.096922 0 0
100 0.3128 1000 13.18074 1005.226 5 1.088018 0 0
100 0.3128 1000 10.96320 1005.224 5 1.091935 0 0
100 0.3128 1000 12.53188 1005.230 5 1.076291 0 0
100 0.3128 1000 10.43376 1005.228 5 1.059779 0 0
100 0.3128 1000 12.18311 1005.227 5 1.090204 0 0
100 0.3138 1000 11.77749 1005.226 5 1.054931 0 0
100 0.3138 1000 11.23451 1005.228 5 1.061410 0 0
100 0.3138 1000 11.86497 1005.226 5 1.066572 0 0
100 0.3138 1000 8.910038 1005.227 5 1.063628 0 0
100 0.3138 1000 10.92307 1005.233 5 1.099444 0 0
%n density b b_old lambda lse TP FP 
100 0.3138 10000 10.23958 9756.011 1 1.140915 0.3946675 0.3022442
100 0.3138 10000 10.95965 9755.503 1 1.124231 0.3620803 0.2865054
100 0.3138 10000 13.10007 9760.585 1 1.102915 0.4121132 0.3025357
100 0.3138 10000 11.20276 9755.878 1 1.133676 0.3811718 0.3082192
100 0.3138 10000 11.09595 9757.938 1 1.118231 0.3897301 0.2975809
100 0.3146 10000 11.41297 9758.454 1 1.115021 0.3755745 0.3053691
100 0.3146 10000 12.52894 9755.838 1 1.133441 0.3749179 0.3116428
100 0.3146 10000 12.11985 9758.092 1 1.135312 0.3900197 0.3119346
100 0.3146 10000 11.31772 9758.12 1 1.123325 0.3644123 0.3058068
100 0.3146 10000 9.564217 9759.83 1 1.108240 0.3479974 0.306974
100 0.3138 10000 10.87017 9758.465 1 1.140481 0.3979592 0.3089478
100 0.3138 10000 10.58231 9758.986 1 1.134739 0.3824885 0.3045759
100 0.3138 10000 10.24516 9753.095 1 1.129813 0.3745885 0.3101137
100 0.3138 10000 11.12051 9759.765 1 1.152410 0.3587887 0.3112795
100 0.3138 10000 11.48244 9761.08 1 1.130604 0.3838051 0.3089478
100 0.3128 10000 11.53649 9760.82 1 1.136444 0.3830911 0.3093714
100 0.3128 10000 11.22440 9761.531 1 1.125733 0.3513871 0.2908906
100 0.3128 10000 11.40466 9760.119 1 1.096580 0.3824306 0.2951106
100 0.3128 10000 10.29674 9754.325 1 1.127647 0.3573316 0.2948196
100 0.3128 10000 11.17081 9762.818 1 1.147807 0.3678996 0.2919092
100 0.3138 10000 11.59802 9756.722 1 1.109818 0.3726136 0.28942
100 0.3138 10000 12.16481 9758.25 1 1.124183 0.3857801 0.3079277
100 0.3138 10000 10.40841 9758.742 1 1.118079 0.3785385 0.2937919
100 0.3138 10000 11.25943 9753.532 1 1.104294 0.3818302 0.3042845
100 0.3138 10000 10.47661 9756.923 1 1.147650 0.3561554 0.3074905
%n density b b_old lambda lse TP FP 
500 0.0614 1 0.06619013 68.66559 6 0.9931963 0 0
500 0.0614 1 0.0633755 68.62629 6 1.000258 0 0
500 0.0614 1 0.06515968 68.90762 6 1.024880 0 0
500 0.0614 1 0.06429099 68.84929 6 1.040105 0 0
500 0.0614 1 0.06594727 68.72858 6 1.010534 0 0
500 0.0612 1 0.06564061 68.82603 6 1.045740 0 0
500 0.0612 1 0.06392945 68.88915 6 1.016404 0 0
500 0.0612 1 0.06265012 69.03768 6 1.018639 0 0
500 0.0612 1 0.06457231 68.65394 6 1.005468 0.0078125 0
500 0.0612 1 0.06311767 68.88587 6 1.055305 0 0
500 0.0616 1 0.06382461 68.78265 6 1.034854 0 0
500 0.0616 1 0.06540593 68.77833 6 1.008055 0 0
500 0.0616 1 0.06413982 68.70191 6 1.018064 0 0
500 0.0616 1 0.06345334 68.8796 6 1.030563 0 0
500 0.0616 1 0.06252983 68.96818 6 1.009361 0 0
500 0.0614 1 0.06412435 68.91979 6 1.012694 0 0
500 0.0614 1 0.06525266 68.88119 6 0.9974048 0 0
500 0.0614 1 0.0641657 68.86224 6 1.019983 0 0
500 0.0614 1 0.06592681 68.88022 6 1.008952 0 0
500 0.0614 1 0.06365953 68.72527 6 1.011448 0 0
500 0.0618 1 0.06375191 69.00136 6 1.023845 0 0
500 0.0618 1 0.06637419 68.94913 6 0.9864856 0 0
500 0.0618 1 0.06225656 68.96248 6 1.015662 0 0
500 0.0618 1 0.06623869 68.82145 6 1.020528 0 0
500 0.0618 1 0.06774041 68.7688 6 1.038428 0 0
%n density b b_old lambda lse TP FP 
500 0.0614 10 0.06482735 71.88647 6 1.009359 0 0
500 0.0614 10 0.06523469 72.02108 6 1.030339 0 0
500 0.0614 10 0.0644905 72.25021 6 1.026740 0 0
500 0.0614 10 0.06328433 72.22161 6 1.015065 0 0
500 0.0614 10 0.06268913 72.26639 6 1.010373 0 0
500 0.0612 10 0.06331153 71.98422 6 1.028924 0 0
500 0.0612 10 0.065572 72.04248 6 1.034841 0 0
500 0.0612 10 0.06462872 72.09091 6 1.024501 0 0
500 0.0612 10 0.06332828 72.07561 6 1.022817 0.00390625 0
500 0.0612 10 0.06624692 72.06268 6 1.025034 0 0
500 0.0616 10 0.06427578 72.17133 6 1.029191 0 0
500 0.0616 10 0.06525218 71.92139 6 1.009516 0 0
500 0.0616 10 0.06440403 72.16142 6 1.018457 0 0
500 0.0616 10 0.06294826 72.03716 6 0.9964358 0 0
500 0.0616 10 0.06611867 71.84188 6 1.02016 0 0
500 0.0614 10 0.06487727 72.11812 6 1.029775 0 0
500 0.0614 10 0.06466691 72.07877 6 1.014500 0 0
500 0.0614 10 0.06239447 72.23456 6 1.019317 0 0
500 0.0614 10 0.06375372 71.91362 6 1.026177 0 0
500 0.0614 10 0.06638113 72.07501 6 1.024955 0 0
500 0.0618 10 0.06301284 72.01925 6 1.029594 0 0
500 0.0618 10 0.06240971 72.11311 6 0.9960134 0 0
500 0.0618 10 0.06442078 71.99772 6 1.034023 0 0
500 0.0618 10 0.06580993 71.9331 6 1.021637 0 0
500 0.0618 10 0.06378941 72.11083 6 0.9923793 0 0
%n density b b_old lambda lse TP FP 
500 0.0614 100 0.06396209 117.8715 6 1.031616 0 0
500 0.0614 100 0.06535335 117.6295 6 1.005968 0 0
500 0.0614 100 0.06311409 117.8556 7 1.03232 0 0
500 0.0614 100 0.0638349 117.5955 6 1.007078 0 0
500 0.0614 100 0.06606862 117.8063 6 1.024994 0 0
500 0.0612 100 0.06375436 117.6103 7 1.026778 0 0
500 0.0612 100 0.06374541 117.9272 6 1.011055 0 0
500 0.0612 100 0.06435856 117.7292 7 1.033674 0 0
500 0.0612 100 0.06390002 117.9084 6 0.9874497 0 0
500 0.0612 100 0.06400645 117.6918 6 0.9957612 0 0
500 0.0616 100 0.06539375 117.3055 7 0.9996437 0 0
500 0.0616 100 0.06363984 117.8791 6 1.017933 0 0
500 0.0616 100 0.06480456 117.8731 6 1.019907 0 0
500 0.0616 100 0.06536915 117.9198 7 1.041964 0 0
500 0.0616 100 0.06426921 117.6967 6 1.030435 0 0
500 0.0614 100 0.06723688 117.6967 6 1.020167 0 0
500 0.0614 100 0.06474088 117.4092 6 1.013865 0 0
500 0.0614 100 0.06517787 117.9088 7 1.011330 0 0
500 0.0614 100 0.06705585 117.6076 7 0.9937107 0 0
500 0.0614 100 0.06314442 118.0634 7 1.011075 0 0
500 0.0618 100 0.06249752 118.0391 6 1.008411 0 0
500 0.0618 100 0.06536639 117.6277 7 1.005658 0 0
500 0.0618 100 0.06334204 117.8881 6 1.030731 0 0
500 0.0618 100 0.06672025 117.2573 6 1.025022 0 0
500 0.0618 100 0.06510666 117.8063 6 1.025487 0 0
%n density b b_old lambda lse TP FP 
500 0.0614 200 0.06579357 195.6053 7 1.012337 0 0
500 0.0614 200 0.06494001 195.8621 7 1.026204 0 0
500 0.0614 200 0.06278644 195.6084 7 1.034790 0 0
500 0.0614 200 0.06515371 196.0280 12 1.036405 0 0
500 0.0614 200 0.0634227 195.601 7 1.011322 0 0
500 0.0612 200 0.0640983 195.7634 7 1.000094 0 0
500 0.0612 200 0.0655242 195.3065 7 1.044075 0 0
500 0.0612 200 0.06349586 195.5106 7 1.001498 0 0
500 0.0612 200 0.0651197 195.5013 7 1.028297 0 0
500 0.0612 200 0.06396437 195.5765 7 1.017234 0 0
500 0.0616 200 0.06382447 195.6751 7 1.000597 0 0
500 0.0616 200 0.06627405 195.3983 7 1.016986 0 0
500 0.0616 200 0.06334077 195.3977 7 0.9942028 0 0
500 0.0616 200 0.06556208 195.6249 7 1.002325 0 0
500 0.0616 200 0.06414765 195.5896 7 1.035730 0 0
500 0.0614 200 0.06443957 195.3195 7 1.016581 0 0
500 0.0614 200 0.06388336 195.6031 7 1.012244 0 0
500 0.0614 200 0.06517644 195.6525 7 1.004677 0 0
500 0.0614 200 0.06488754 195.4893 7 1.024928 0 0
500 0.0614 200 0.06520645 195.4547 7 1.055237 0 0
500 0.0618 200 0.06553981 195.6313 7 1.005879 0 0
500 0.0618 200 0.06405607 195.7682 7 1.007744 0 0
500 0.0618 200 0.06471878 195.6841 7 1.030981 0 0
500 0.0618 200 0.06546414 195.5575 7 1.022476 0 0
500 0.0618 200 0.06286545 195.6369 7 0.9826281 0 0
%n density b b_old lambda lse TP FP 
500 0.0614 1000 0.06386781 990.0194 5 1.033162 0 0
500 0.0614 1000 0.0626128 990.0302 5 1.027345 0 0
500 0.0614 1000 0.06526574 990.0062 5 0.9902487 0 0
500 0.0614 1000 0.0637261 990.0287 5 1.024846 0 0
500 0.0614 1000 0.06409448 990.0178 5 1.014423 0 0
500 0.0612 1000 0.06318511 989.985 5 1.001499 0 0
500 0.0612 1000 0.06532706 990.0108 5 1.063805 0 0
500 0.0612 1000 0.06506017 989.986 5 0.9981142 0 0
500 0.0612 1000 0.0650694 990.0217 5 1.048744 0 0
500 0.0612 1000 0.06374503 990.032 5 1.021517 0 0
500 0.0616 1000 0.06378052 990.031 5 1.008163 0 0
500 0.0616 1000 0.06557041 990.0222 5 1.007580 0 0
500 0.0616 1000 0.06541093 990.014 5 1.014748 0 0
500 0.0616 1000 0.06459256 989.9957 5 1.003720 0 0
500 0.0616 1000 0.06552464 990.0028 5 1.042115 0 0
500 0.0614 1000 0.06394882 989.9927 5 0.9999467 0 0
500 0.0614 1000 0.06635482 989.98 5 1.001700 0 0
500 0.0614 1000 0.06576043 990.0001 5 0.9784084 0 0
500 0.0614 1000 0.06485422 990.0025 5 1.023749 0 0
500 0.0614 1000 0.06440692 990.0179 5 1.021076 0 0
500 0.0618 1000 0.0650237 990.0421 5 1.012826 0 0
500 0.0618 1000 0.0646936 990.015 5 1.023871 0 0
500 0.0618 1000 0.0644443 990.0304 5 1.053432 0 0
500 0.0618 1000 0.06530451 990.0422 5 1.034344 0 0
500 0.0618 1000 0.0660806 990.0141 5 1.046022 0 0
%n density b b_old lambda lse TP FP 
500 0.0614 10000 0.06563036 9688.165 1 1.094886 0.8015564 0.636906
500 0.0614 10000 0.06630152 9698.098 1 1.055520 0.8054475 0.6288089
500 0.0614 10000 0.06366412 9699.913 1 1.100795 0.8171206 0.6320051
500 0.0614 10000 0.06707265 9690.419 1 1.077158 0.8249027 0.621351
500 0.0614 10000 0.06345748 9700.303 1 1.077127 0.7898833 0.6326444
500 0.0612 10000 0.06714639 9689.953 1 1.089410 0.8046875 0.635066
500 0.0612 10000 0.06519427 9692.094 1 1.054684 0.8398438 0.6391138
500 0.0612 10000 0.06295574 9702.728 1 1.076127 0.8125 0.6320835
500 0.0612 10000 0.06473259 9694.252 1 1.082033 0.828125 0.628888
500 0.0612 10000 0.06605019 9691.667 1 1.074593 0.8242188 0.6427354
500 0.0616 10000 0.06415645 9696.24 1 1.066302 0.868217 0.6325661
500 0.0616 10000 0.06362395 9696.92 1 1.100764 0.7790698 0.6283035
500 0.0616 10000 0.06504926 9693.475 1 1.066748 0.8372093 0.6349105
500 0.0616 10000 0.0642148 9696.68 1 1.046307 0.8178295 0.632353
500 0.0616 10000 0.06397476 9698.733 1 1.085802 0.8062016 0.6370418
500 0.0614 10000 0.06396067 9694.934 1 1.038333 0.8171206 0.6298743
500 0.0614 10000 0.0642242 9695.864 1 1.055201 0.8210117 0.6383976
500 0.0614 10000 0.06604698 9692.561 1 1.052594 0.8287938 0.6332836
500 0.0614 10000 0.06504071 9693.935 1 1.066099 0.8326848 0.6371191
500 0.0614 10000 0.06337931 9699.44 1 1.074721 0.8171206 0.6247603
500 0.0618 10000 0.06464928 9691.653 1 1.107134 0.8223938 0.6318482
500 0.0618 10000 0.06365259 9699.563 1 1.087425 0.7915058 0.6277979
500 0.0618 10000 0.06548746 9693.067 1 1.060719 0.8571429 0.6361117
500 0.0618 10000 0.06511365 9688.034 1 1.044895 0.8108108 0.6368578
500 0.0618 10000 0.0646053 9693.848 1 1.064647 0.8455598 0.6329141
%n density b b_old lambda lse TP FP 
500 0.2188 1 0.07408537 69.60098 6 1.061305 0 0
500 0.2188 1 0.07632962 69.72554 6 1.052820 0 0
500 0.2188 1 0.07488565 69.74752 6 1.073446 0 0
500 0.2188 1 0.07393196 69.65929 6 1.086974 0 0
500 0.2188 1 0.07056809 69.54024 6 1.081810 0 0
500 0.2196 1 0.0747839 69.50491 6 1.070497 0 0
500 0.2196 1 0.07130975 69.78829 6 1.028496 0 0
500 0.2196 1 0.07351989 69.64873 6 1.084382 0 0
500 0.2196 1 0.07378825 70.07788 6 1.043567 0 0
500 0.2196 1 0.07358417 69.65749 6 1.060313 0 0
500 0.219 1 0.07491931 69.52013 6 1.052522 0 0
500 0.219 1 0.07320242 69.60926 6 1.056567 0 0
500 0.219 1 0.07344493 69.6396 6 1.059685 0 0
500 0.219 1 0.07263564 69.28323 6 1.068079 0 0
500 0.219 1 0.07441127 69.69101 6 1.039349 0 0
500 0.2182 1 0.07628241 69.80284 6 1.059142 0.0009606148 0
500 0.2182 1 0.07470422 69.58239 6 1.051696 0 0
500 0.2182 1 0.07347899 69.4925 6 1.047159 0 0
500 0.2182 1 0.07402673 69.56268 6 1.050631 0 0
500 0.2182 1 0.07235608 69.76383 6 1.064838 0 0
500 0.2194 1 0.07321662 69.81216 6 1.058534 0 0
500 0.2194 1 0.07379604 69.90118 6 1.09285 0 0
500 0.2194 1 0.07359203 69.84552 6 1.097288 0 0
500 0.2194 1 0.07345118 69.47393 6 1.056683 0 0
500 0.2194 1 0.07249893 69.7194 6 1.047985 0 0
%n density b b_old lambda lse TP FP 
500 0.2188 10 0.07360724 72.7593 6 1.068622 0 0
500 0.2188 10 0.07393907 72.46235 6 1.083312 0 0
500 0.2188 10 0.07431355 73.01166 6 1.057576 0 0
500 0.2188 10 0.072774 72.94662 6 1.061456 0 0
500 0.2188 10 0.07163842 72.92663 6 1.094870 0 0
500 0.2196 10 0.07431954 72.92403 6 1.028914 0 0
500 0.2196 10 0.07423557 72.85394 6 1.068317 0.0009541985 0
500 0.2196 10 0.07172563 72.94035 6 1.055258 0 0
500 0.2196 10 0.07181468 73.00303 6 1.073715 0.0009541985 0
500 0.2196 10 0.07276621 73.16624 6 1.094352 0 0
500 0.219 10 0.07388632 72.94565 6 1.098199 0 0
500 0.219 10 0.07284566 72.89483 6 1.046451 0 0
500 0.219 10 0.07377527 72.7806 6 1.047607 0 0
500 0.219 10 0.07463645 72.8101 6 1.093317 0 0
500 0.219 10 0.07019757 73.26538 6 1.052352 0 0
500 0.2182 10 0.07404058 72.98742 6 1.050303 0 0
500 0.2182 10 0.07609398 73.22083 6 1.075321 0 0
500 0.2182 10 0.07138197 72.94185 6 1.041985 0 0
500 0.2182 10 0.07487305 72.45763 6 1.069616 0 0
500 0.2182 10 0.07383306 73.06138 6 1.086163 0 0
500 0.2194 10 0.07423763 72.81952 6 1.046341 0 0
500 0.2194 10 0.07665783 72.79343 6 1.054725 0 0
500 0.2194 10 0.07330428 72.7448 6 1.068816 0 0
500 0.2194 10 0.07271475 73.01292 6 1.065029 0 0
500 0.2194 10 0.07323602 73.34411 6 1.053455 0 0
%n density b b_old lambda lse TP FP 
500 0.2188 100 0.07695523 118.5558 7 1.067885 0 0
500 0.2188 100 0.07112776 119.1347 7 1.044316 0 0
500 0.2188 100 0.07383682 119.0406 7 1.052569 0 0
500 0.2188 100 0.07717608 118.7499 7 1.045704 0 0
500 0.2188 100 0.07262251 118.7002 7 1.047021 0 0
500 0.2196 100 0.07426011 118.8408 7 1.065335 0 0
500 0.2196 100 0.07404583 118.8822 7 1.075321 0 0
500 0.2196 100 0.07182276 118.8945 7 1.043013 0 0
500 0.2196 100 0.07546672 118.9927 7 1.058224 0 0
500 0.2196 100 0.07690695 118.8393 7 1.035488 0 0
500 0.219 100 0.0721159 118.9462 7 1.028515 0 0
500 0.219 100 0.07561808 119.0527 7 1.063359 0 0
500 0.219 100 0.07387241 118.7197 10 1.056542 0 0
500 0.219 100 0.0728521 118.9325 7 1.044834 0 0
500 0.219 100 0.07481126 118.8898 10 1.070448 0 0
500 0.2182 100 0.07479405 118.7607 9 1.078292 0 0
500 0.2182 100 0.07404932 119.1917 7 1.051360 0 0
500 0.2182 100 0.07480509 118.6588 7 1.052924 0 0
500 0.2182 100 0.07463175 118.6930 7 1.032804 0 0
500 0.2182 100 0.07429256 118.8369 7 1.084336 0 0
500 0.2194 100 0.07572101 119.2654 7 1.059069 0 0
500 0.2194 100 0.07246126 118.7705 7 1.047760 0 0
500 0.2194 100 0.07221582 119.0689 7 1.104503 0 0
500 0.2194 100 0.07192297 118.6606 7 1.076316 0 0
500 0.2194 100 0.07312717 118.8560 7 1.047062 0 0
%n density b b_old lambda lse TP FP 
500 0.2188 200 0.07381823 196.8054 7 1.065263 0 0
500 0.2188 200 0.07511684 196.5409 7 1.099419 0 0
500 0.2188 200 0.07299645 196.4669 9 1.062074 0 0
500 0.2188 200 0.07392777 196.6732 7 1.089268 0 0
500 0.2188 200 0.07285823 196.6258 7 1.059186 0 0
500 0.2196 200 0.07367727 196.7366 7 1.041734 0 0
500 0.2196 200 0.07402152 196.8294 9 1.079459 0 0
500 0.2196 200 0.07354732 196.5658 7 1.068757 0 0
500 0.2196 200 0.07382069 196.7048 7 1.036443 0 0
500 0.2196 200 0.07585149 196.6438 7 1.037934 0 0
500 0.219 200 0.07289187 196.6230 10 1.048132 0 0
500 0.219 200 0.07277474 196.6198 9 1.050542 0 0
500 0.219 200 0.07558306 196.531 7 1.070621 0 0
500 0.219 200 0.0739504 196.6227 7 1.083882 0 0
500 0.219 200 0.07488523 196.7118 7 1.076172 0 0
500 0.2182 200 0.07367862 196.6525 7 1.052098 0 0
500 0.2182 200 0.074382 196.827 7 1.054605 0 0
500 0.2182 200 0.0739347 196.7509 7 1.045627 0 0
500 0.2182 200 0.07199323 196.5132 9 1.058660 0 0
500 0.2182 200 0.07726674 196.5611 9 1.057433 0 0
500 0.2194 200 0.07477055 196.6474 11 1.077270 0 0
500 0.2194 200 0.07466738 196.4777 7 1.043726 0 0
500 0.2194 200 0.07297286 196.943 7 1.057437 0 0
500 0.2194 200 0.06987607 197.3132 7 1.062115 0 0
500 0.2194 200 0.07273627 196.9473 7 1.064206 0 0
%n density b b_old lambda lse TP FP 
500 0.2188 1000 0.07257928 990.1553 5 1.097874 0 0
500 0.2188 1000 0.0748243 990.2365 5 1.063793 0 0
500 0.2188 1000 0.07491764 990.1477 5 1.056241 0 0
500 0.2188 1000 0.07209661 990.1718 5 1.078572 0 0
500 0.2188 1000 0.0722817 990.2167 5 1.075043 0 0
500 0.2196 1000 0.07443838 990.2672 5 1.053374 0 0
500 0.2196 1000 0.07207363 990.2236 5 1.063105 0 0
500 0.2196 1000 0.07342333 990.188 5 1.090096 0 0
500 0.2196 1000 0.07350637 990.1802 5 1.073681 0 0
500 0.2196 1000 0.07180934 990.1968 5 1.046954 0 0
500 0.219 1000 0.07302651 990.2095 5 1.067067 0 0
500 0.219 1000 0.07462343 990.1981 5 1.047437 0 0
500 0.219 1000 0.0744333 990.2152 5 1.034468 0 0
500 0.219 1000 0.07544563 990.1319 5 1.054034 0 0
500 0.219 1000 0.07289665 990.1543 5 1.061796 0 0
500 0.2182 1000 0.07764449 990.1753 5 1.048562 0 0
500 0.2182 1000 0.07186415 990.2267 5 1.085713 0 0
500 0.2182 1000 0.07364508 990.1584 5 1.076517 0 0
500 0.2182 1000 0.07524143 990.1744 5 1.053974 0 0
500 0.2182 1000 0.07359208 990.1736 5 1.043294 0 0
500 0.2194 1000 0.07327241 990.2208 5 1.070465 0 0
500 0.2194 1000 0.07326655 990.2085 5 1.044691 0 0
500 0.2194 1000 0.0726721 990.2014 5 1.093742 0 0
500 0.2194 1000 0.07305024 990.2048 5 1.057135 0 0
500 0.2194 1000 0.0742895 990.2257 5 1.088374 0 0
%n density b b_old lambda lse TP FP 
500 0.2188 10000 0.072631 9659.25 1 1.079269 0.8007663 0.640809
500 0.2188 10000 0.071536 9657.75 1 1.067517 0.8007663 0.6382488
500 0.2188 10000 0.07454372 9654.669 1 1.064826 0.802682 0.6367127
500 0.2188 10000 0.07396705 9651.52 1 1.081167 0.7978927 0.6390169
500 0.2188 10000 0.07319723 9659.525 1 1.070114 0.7873563 0.655402
500 0.2196 10000 0.07492663 9653.46 1 1.076814 0.8177481 0.636084
500 0.2196 10000 0.071316 9660.25 1 1.032014 0.8005725 0.632368
500 0.2196 10000 0.07202942 9659.427 1 1.049697 0.8091603 0.6273706
500 0.2196 10000 0.07362574 9654.09 1 1.067302 0.7843511 0.6353152
500 0.2196 10000 0.07161483 9658.572 1 1.071097 0.8043893 0.6447975
500 0.219 10000 0.07272178 9659.616 1 1.072260 0.7904306 0.6271447
500 0.219 10000 0.0726343 9658.667 1 1.047352 0.8124402 0.634315
500 0.219 10000 0.07251085 9660.467 1 1.059391 0.800957 0.6348271
500 0.219 10000 0.07454093 9661.438 1 1.075085 0.7866029 0.6291933
500 0.219 10000 0.07320365 9654.622 1 1.046597 0.8076555 0.6279129
500 0.2182 10000 0.07746618 9649.25 1 1.021368 0.8270893 0.6254797
500 0.2182 10000 0.07170655 9660.863 1 1.063834 0.7896254 0.6308519
500 0.2182 10000 0.07424783 9655.985 1 1.045443 0.778098 0.629317
500 0.2182 10000 0.0739907 9651.691 1 1.045031 0.803074 0.6444103
500 0.2182 10000 0.0754567 9651.983 1 1.070505 0.8136407 0.6395498
500 0.2194 10000 0.07338997 9653.221 1 1.064029 0.8042025 0.6341276
500 0.2194 10000 0.07371026 9661.728 1 1.065743 0.817574 0.63464
500 0.2194 10000 0.07154679 9659.646 1 1.054185 0.791786 0.641814
500 0.2194 10000 0.07211117 9658.72 1 1.049207 0.8013372 0.6315655
500 0.2194 10000 0.07467768 9650.101 1 1.065181 0.8185291 0.6446323
%n density b b_old lambda lse TP FP 
500 0.3138 1 0.08197102 69.70999 6 1.096244 0.0006583278 0
500 0.3138 1 0.0794312 70.46369 6 1.080515 0 0
500 0.3138 1 0.08115965 70.01717 6 1.105345 0 0
500 0.3138 1 0.0798749 70.16055 6 1.102076 0 0
500 0.3138 1 0.07868046 70.12116 6 1.062357 0 0
500 0.3146 1 0.0779297 70.13693 6 1.109160 0 0
500 0.3146 1 0.07879648 70.235 6 1.084396 0.001313198 0
500 0.3146 1 0.07982878 70.28648 6 1.077514 0 0
500 0.3146 1 0.0804181 70.08072 6 1.077994 0.0006565988 0
500 0.3146 1 0.08031506 70.05948 6 1.080829 0 0
500 0.3138 1 0.0836554 69.90711 6 1.076072 0 0
500 0.3138 1 0.07811621 70.0077 6 1.069744 0 0
500 0.3138 1 0.08128198 70.35635 6 1.089602 0.0006583278 0
500 0.3138 1 0.0797651 70.22967 6 1.09247 0.0006583278 0
500 0.3138 1 0.07964783 70.22643 6 1.092663 0.0006583278 0
500 0.3128 1 0.08178152 69.96065 6 1.115929 0.000660502 0
500 0.3128 1 0.07992803 70.04937 6 1.095461 0 0
500 0.3128 1 0.08239743 69.81472 6 1.059095 0 0
500 0.3128 1 0.07823704 69.87805 6 1.099347 0 0
500 0.3128 1 0.08345532 69.84667 6 1.044219 0 0
500 0.3138 1 0.08119674 69.99573 6 1.068939 0 0
500 0.3138 1 0.08403937 69.88218 6 1.091696 0 0
500 0.3138 1 0.0792584 69.83494 6 1.084898 0.0006583278 0
500 0.3138 1 0.07982898 70.11117 6 1.085448 0.0006583278 0
500 0.3138 1 0.07862709 70.075 6 1.098022 0 0
%n density b b_old lambda lse TP FP 
500 0.3138 10 0.07903275 73.343 6 1.093902 0 0
500 0.3138 10 0.08009405 73.52332 6 1.108937 0 0
500 0.3138 10 0.08079939 73.3162 6 1.069117 0 0
500 0.3138 10 0.08376278 73.1448 6 1.084984 0 0
500 0.3138 10 0.08093205 73.66462 6 1.102013 0 0
500 0.3146 10 0.07953425 73.54758 6 1.099210 0 0
500 0.3146 10 0.08086789 73.19526 6 1.105478 0 0
500 0.3146 10 0.08144718 73.50214 6 1.083839 0 0
500 0.3146 10 0.07864758 73.46207 6 1.120019 0 0
500 0.3146 10 0.08077588 73.46863 6 1.091505 0 0
500 0.3138 10 0.0861112 73.4136 6 1.05823 0 0
500 0.3138 10 0.0797802 73.54474 6 1.088748 0 0
500 0.3138 10 0.08204663 73.62318 6 1.079486 0 0
500 0.3138 10 0.08176856 73.65621 6 1.088160 0 0
500 0.3138 10 0.08033355 73.12413 6 1.083523 0 0
500 0.3128 10 0.07753245 73.22069 6 1.089431 0 0
500 0.3128 10 0.08100533 73.34149 6 1.097183 0 0
500 0.3128 10 0.08477771 73.3441 6 1.099194 0 0
500 0.3128 10 0.07748173 73.55726 6 1.078614 0 0
500 0.3128 10 0.07893242 73.04062 6 1.088827 0 0
500 0.3138 10 0.07997945 73.10964 6 1.084276 0 0
500 0.3138 10 0.08306222 73.3791 6 1.070714 0 0
500 0.3138 10 0.07761626 73.34803 6 1.062262 0 0
500 0.3138 10 0.08023154 73.14045 6 1.090059 0 0
500 0.3138 10 0.08082126 73.47262 6 1.097242 0 0
%n density b b_old lambda lse TP FP 
500 0.3138 100 0.08118229 119.4445 7 1.108861 0 0
500 0.3138 100 0.08270113 119.4776 13 1.105817 0 0
500 0.3138 100 0.07875898 119.4773 7 1.094038 0 0
500 0.3138 100 0.07964458 119.2502 7 1.065557 0 0
500 0.3138 100 0.08177587 119.3169 7 1.111813 0 0
500 0.3146 100 0.08248707 119.4786 7 1.093135 0 0
500 0.3146 100 0.07810974 119.4296 7 1.090323 0 0
500 0.3146 100 0.07752998 119.5961 7 1.080571 0 0
500 0.3146 100 0.07844866 119.5854 7 1.072714 0 0
500 0.3146 100 0.07822567 119.5495 7 1.090429 0 0
