%n density b b_old_avg lambda glcalls_avg lse TP FP 
%n density b b_old lambda lse TP FP 
500 0.0616 10 0.06557741 135.2323 9 1.012735 0 0
500 0.0616 10 0.06328495 134.8259 8 1.034574 0 0
500 0.0616 10 0.06514453 134.2590 9 1.015999 0 0
500 0.0616 10 0.06545183 134.6188 9 0.9937303 0 0
500 0.0614 10 0.06673007 135.3969 11 1.011328 0 0
500 0.0614 10 0.06650355 133.3153 9 1.030468 0 0
500 0.0614 10 0.06156832 135.8048 8 1.023481 0 0
500 0.0614 10 0.06498361 133.8333 9 1.021397 0 0
500 0.0614 10 0.06329793 134.4205 9 1.040696 0 0
500 0.0618 10 0.06492377 133.1291 9 1.007687 0 0
500 0.0618 10 0.06457427 134.1254 9 0.9968342 0 0
500 0.0618 10 0.06496321 135.4038 9 1.027387 0 0
500 0.0618 10 0.0648442 135.2415 9 0.999249 0 0
500 0.0618 10 0.06339922 134.7045 9 1.037453 0 0
%n density b b_old lambda lse TP FP 
500 0.0614 100 0.06450216 55.10621 6 1.035218 0.003891051 0
500 0.0614 100 0.06486569 55.22089 6 1.029527 0 0
500 0.0614 100 0.06494033 55.23586 6 1.010795 0.01556420 0.0002130833
500 0.0614 100 0.06507908 55.33109 6 1.025173 0 0
500 0.0614 100 0.06239527 55.36853 6 1.021949 0.003891051 0
500 0.0612 100 0.06269176 55.53969 6 1.022139 0 0
500 0.0612 100 0.06419934 55.44234 6 1.030249 0.01953125 0
500 0.0612 100 0.06427053 55.4311 6 1.029324 0.0078125 0
500 0.0612 100 0.06626918 55.11919 6 1.00488 0 0
500 0.0612 100 0.06489554 55.27304 6 1.020843 0.0078125 0
500 0.0616 100 0.06461446 55.14363 6 1.004175 0 0
500 0.0616 100 0.06471221 55.24543 6 1.027881 0.003875969 0
500 0.0616 100 0.06605238 55.34071 6 0.9972092 0.003875969 0
500 0.0616 100 0.06553307 55.13123 6 1.031225 0 0
500 0.0616 100 0.06461154 55.08528 6 1.027024 0 0
500 0.0614 100 0.06667377 55.21634 6 1.03408 0.007782101 0
500 0.0614 100 0.06524552 54.94563 6 0.995557 0 0
500 0.0614 100 0.06489633 55.25622 6 1.017553 0.007782101 0
500 0.0614 100 0.06468469 55.30865 6 1.000968 0 0
500 0.0614 100 0.06478314 55.2637 6 1.004334 0.003891051 0
500 0.0618 100 0.06470223 55.18789 6 1.004018 0.007722008 0
500 0.0618 100 0.0630312 55.45255 6 1.033808 0 0
500 0.0618 100 0.06493086 55.14035 6 1.012912 0 0
500 0.0618 100 0.06339821 55.45309 6 1.01751 0.003861004 0
500 0.0618 100 0.06440915 55.09233 6 1.033145 0.007722008 0
%n density b b_old lambda lse TP FP 
500 0.0614 200 0.06430757 34.71281 6 1.002891 0.08560311 0.004048583
500 0.0614 200 0.06546968 34.73314 6 1.001297 0.1284047 0.002770083
500 0.0614 200 0.06488664 34.59886 6 1.016309 0.1206226 0.002130833
500 0.0614 200 0.06628884 34.69384 6 1.040630 0.08949416 0.001491583
500 0.0614 200 0.06395091 34.73983 6 1.020501 0.1400778 0.00191775
500 0.0612 200 0.06323097 34.76666 6 1.021244 0.0859375 0.002769493
500 0.0612 200 0.06352852 34.75884 6 1.004344 0.078125 0.002130379
500 0.0612 200 0.06377604 34.80045 6 1.006400 0.07421875 0.004473796
500 0.0612 200 0.06275115 34.75806 6 1.024997 0.09375 0.002130379
500 0.0612 200 0.0644642 34.72870 6 0.9865409 0.1445312 0.0008521517
500 0.0616 200 0.06477651 34.74412 6 1.004217 0.08914729 0.002131287
500 0.0616 200 0.06584471 34.76459 6 1.006833 0.1085271 0.001918159
500 0.0616 200 0.06508511 34.72664 6 1.011698 0.1085271 0.002344416
500 0.0616 200 0.06446218 34.78361 6 1.009417 0.09689922 0.003196931
500 0.0616 200 0.06499565 34.67882 6 1.008621 0.1395349 0.001918159
500 0.0614 200 0.06452446 34.64728 6 0.9955033 0.05836576 0.001704667
500 0.0614 200 0.06356825 34.59126 6 1.030705 0.1089494 0.002130833
500 0.0614 200 0.06436168 34.77712 6 1.013449 0.1050584 0.001491583
500 0.0614 200 0.06290006 34.7488 6 1.016299 0.1206226 0.0012785
500 0.0614 200 0.06389958 34.8523 6 1.001227 0.08560311 0.002343916
500 0.0618 200 0.06338504 34.80928 6 1.018706 0.06949807 0.002344916
500 0.0618 200 0.06414383 34.68503 6 1.017622 0.1196911 0.00255809
500 0.0618 200 0.06419642 34.73315 6 1.035694 0.0965251 0.002344916
500 0.0618 200 0.06329983 34.79230 6 1.034346 0.1003861 0.00255809
500 0.0618 200 0.06509164 34.80172 6 1.014631 0.1235521 0.001279045
%n density b b_old lambda lse TP FP 
500 0.0614 1000 0.06510414 8.159172 6 1.037940 0.7431907 0.4521628
500 0.0614 1000 0.06348462 8.189643 5 1.023627 0.6848249 0.4459834
500 0.0614 1000 0.06632184 8.125498 6 1.018733 0.688716 0.4570637
500 0.0614 1000 0.0648887 8.14932 5 1.009299 0.7509728 0.4521628
500 0.0614 1000 0.06605813 8.16458 6 1.042528 0.7626459 0.4530151
500 0.0612 1000 0.06502566 8.175746 5 1.053962 0.7460938 0.4463144
500 0.0612 1000 0.06561019 8.153308 6 1.057619 0.71875 0.4524925
500 0.0612 1000 0.06580497 8.172922 6 1.033297 0.7734375 0.4533447
500 0.0612 1000 0.06451793 8.176842 6 1.054464 0.7148438 0.4639966
500 0.0612 1000 0.06491909 8.16969 6 1.039711 0.734375 0.4514274
500 0.0616 1000 0.06305859 8.203415 6 1.059668 0.755814 0.4603581
500 0.0616 1000 0.0639824 8.148897 6 1.087999 0.7170543 0.4565217
500 0.0616 1000 0.06430901 8.168055 5 1.034702 0.7596899 0.4556692
500 0.0616 1000 0.06371768 8.185533 6 1.062118 0.7131783 0.4595055
500 0.0616 1000 0.06573612 8.157341 5 1.015164 0.7093023 0.455243
500 0.0614 1000 0.06631153 8.131255 6 1.066858 0.7042802 0.4632431
500 0.0614 1000 0.06475506 8.152642 5 1.082654 0.696498 0.4574899
500 0.0614 1000 0.06543522 8.170416 5 1.062079 0.7237354 0.4504581
500 0.0614 1000 0.06450562 8.17277 5 1.012623 0.7237354 0.4594076
500 0.0614 1000 0.06341536 8.174308 5 1.042977 0.7237354 0.470488
500 0.0618 1000 0.06377286 8.200573 6 1.036253 0.7335907 0.4444681
500 0.0618 1000 0.0639651 8.183395 6 1.064207 0.7065637 0.4485184
500 0.0618 1000 0.0636628 8.185963 5 1.027839 0.7413127 0.4478789
500 0.0618 1000 0.0662885 8.14156 5 1.037953 0.7490347 0.4527819
500 0.0618 1000 0.06328859 8.19313 5 1.050838 0.7413127 0.4393520
%n density b b_old lambda lse TP FP 
500 0.0614 2000 0.06450372 4.295371 6 1.037756 0.840467 0.6808012
500 0.0614 2000 0.06402452 4.296439 4 1.070008 0.848249 0.6746218
500 0.0614 2000 0.06355702 4.291511 4 1.094839 0.8249027 0.6836778
500 0.0614 2000 0.06633135 4.27567 4 1.128031 0.8365759 0.6893245
500 0.0614 2000 0.06469858 4.285489 4 1.051649 0.7782101 0.69316
500 0.0612 2000 0.06427102 4.287958 4 1.096697 0.8515625 0.6731998
500 0.0612 2000 0.06475295 4.292317 6 1.077557 0.8515625 0.6789519
500 0.0612 2000 0.06469848 4.290884 4 1.080039 0.84375 0.6710695
500 0.0612 2000 0.06433765 4.297958 4 1.078562 0.8476562 0.6815083
500 0.0612 2000 0.06347693 4.298419 7 1.071427 0.8710938 0.6817213
500 0.0616 2000 0.06400873 4.294528 10 1.088803 0.8488372 0.6751918
500 0.0616 2000 0.06287852 4.306668 7 1.103982 0.8294574 0.6747656
500 0.0616 2000 0.06523611 4.289047 6 1.095347 0.868217 0.6749787
500 0.0616 2000 0.06449156 4.288438 4 1.070182 0.864341 0.7001279
500 0.0616 2000 0.06420244 4.296258 6 1.060937 0.875969 0.6773231
500 0.0614 2000 0.06437821 4.290831 4 1.083872 0.8599222 0.6867675
500 0.0614 2000 0.06312518 4.303685 4 1.083026 0.7976654 0.6722779
500 0.0614 2000 0.0656948 4.289904 4 1.101068 0.8093385 0.6678031
500 0.0614 2000 0.06453458 4.289291 4 1.082965 0.8754864 0.6590667
500 0.0614 2000 0.06387926 4.288603 4 1.106935 0.8093385 0.677605
500 0.0618 2000 0.0646334 4.290923 4 1.096906 0.8416988 0.6911106
500 0.0618 2000 0.063117 4.29626 4 1.080526 0.8687259 0.676828
500 0.0618 2000 0.06390072 4.289199 4 1.125005 0.8416988 0.6862076
500 0.0618 2000 0.06458325 4.295763 6 1.044333 0.8571429 0.6908975
500 0.0618 2000 0.06489583 4.282391 6 1.106567 0.8687259 0.6806651
%n density b b_old lambda lse TP FP 
500 0.0614 10000 0.06282294 0.950579 9 1.159617 0.9727626 0.9228638
500 0.0614 10000 0.06418561 0.949757 4 1.203837 0.9688716 0.9237162
500 0.0614 10000 0.06500542 0.9493131 7 1.138303 0.9766537 0.9271255
500 0.0614 10000 0.06425702 0.9497277 10 1.159309 0.9649805 0.923077
500 0.0614 10000 0.06575297 0.9489247 4 1.155102 0.9727626 0.9198807
500 0.0612 10000 0.06541844 0.9491939 9 1.172715 0.9570312 0.9230933
500 0.0612 10000 0.06417983 0.950029 10 1.148231 0.9570312 0.9222412
500 0.0612 10000 0.06367233 0.9501679 6 1.209702 0.953125 0.921176
500 0.0612 10000 0.06553538 0.9491755 8 1.199381 0.9609375 0.9241585
500 0.0612 10000 0.06510757 0.9491695 10 1.198830 0.9726562 0.9290584
500 0.0616 10000 0.06396962 0.9499266 4 1.159482 0.9767442 0.9251918
500 0.0616 10000 0.0659685 0.9486442 4 1.166265 0.9767442 0.9272165
500 0.0616 10000 0.06503071 0.9495313 9 1.161877 0.9457364 0.9226343
500 0.0616 10000 0.06339254 0.95051 9 1.209232 0.9534884 0.923913
500 0.0616 10000 0.06235398 0.9508342 6 1.18462 0.9612403 0.9241262
500 0.0614 10000 0.0635067 0.950161 7 1.172608 0.9649805 0.913062
500 0.0614 10000 0.06483698 0.949314 7 1.14986 0.9610895 0.925634
500 0.0614 10000 0.06500727 0.9492884 7 1.208323 0.9688716 0.9288302
500 0.0614 10000 0.0654145 0.9491503 9 1.143843 0.9649805 0.9275517
500 0.0614 10000 0.0655488 0.9490916 8 1.181489 0.9766537 0.928404
500 0.0618 10000 0.06553269 0.949188 10 1.172091 0.96139 0.918674
500 0.0618 10000 0.06287348 0.9506112 10 1.151256 0.957529 0.9268813
500 0.0618 10000 0.06476725 0.9495472 6 1.172135 0.957529 0.925389
500 0.0618 10000 0.0629106 0.9506572 8 1.171725 0.988417 0.9198465
500 0.0618 10000 0.06456361 0.9496611 6 1.165207 0.96139 0.926455
%n density b b_old lambda lse TP FP 
500 0.2188 1 0.07393294 168.8487 10 1.044419 0 0
500 0.2188 1 0.07178007 172.8998 10 1.070509 0 0
500 0.2188 1 0.07292674 170.479 10 1.070724 0 0
500 0.2188 1 0.07181068 170.6592 10 1.078094 0 0
500 0.2188 1 0.07175159 171.5776 10 1.057582 0 0
500 0.2196 1 0.07251316 173.1770 10 1.086757 0 0
500 0.2196 1 0.07329182 170.7092 10 1.066182 0 0
500 0.2196 1 0.07360881 171.3598 10 1.072061 0 0
500 0.2196 1 0.07567897 171.5 10 1.110413 0 0
500 0.2196 1 0.07411141 170.8587 10 1.055042 0 0
500 0.219 1 0.07409845 172.3102 10 1.034235 0 0
500 0.219 1 0.07403018 169.7265 10 1.066233 0 0
500 0.219 1 0.07243214 169.5091 10 1.070640 0 0
500 0.219 1 0.07401056 171.0948 10 1.072881 0 0
500 0.219 1 0.0734792 171.8736 10 1.048940 0 0
500 0.2182 1 0.076954 170.7266 10 1.074209 0 0
500 0.2182 1 0.07344268 171.3087 10 1.030793 0 0
500 0.2182 1 0.07408538 171.7393 10 1.041873 0 0
500 0.2182 1 0.07281795 172.7202 10 1.051984 0 0
500 0.2182 1 0.07740302 171.6960 10 1.074589 0 0
500 0.2194 1 0.07321553 172.8563 10 1.05003 0 0
500 0.2194 1 0.07419066 172.2023 10 1.071483 0 0
500 0.2194 1 0.07588756 171.4226 10 1.060787 0 0
500 0.2194 1 0.07230415 171.5968 10 1.077354 0 0
500 0.2194 1 0.07285393 171.8459 10 1.052106 0 0
%n density b b_old lambda lse TP FP 
500 0.2188 10 0.07294599 138.2912 9 1.039202 0 0
500 0.2188 10 0.07453929 138.0575 9 1.065903 0 0
500 0.2188 10 0.07397466 138.6849 9 1.049254 0 0
500 0.2188 10 0.07467701 138.3704 9 1.034964 0 0
500 0.2188 10 0.07271763 138.2601 9 1.033349 0 0
500 0.2196 10 0.07419564 138.8816 9 1.082288 0 0
500 0.2196 10 0.07397235 139.0327 9 1.060272 0 0
500 0.2196 10 0.07306255 137.9037 9 1.093503 0 0
500 0.2196 10 0.07492204 138.8903 9 1.101661 0 0
500 0.2196 10 0.07502298 139.6278 9 1.040013 0 0
500 0.219 10 0.0733681 138.7136 11 1.044965 0 0
500 0.219 10 0.07481479 139.3557 9 1.054714 0 0
500 0.219 10 0.07377004 137.5972 9 1.056264 0 0
500 0.219 10 0.07347384 138.2881 9 1.064853 0 0
500 0.219 10 0.07515928 139.9443 9 1.073307 0 0
500 0.2182 10 0.07579571 138.9878 9 1.059540 0 0
500 0.2182 10 0.07257028 139.8432 9 1.065884 0 0
500 0.2182 10 0.072135 139.6658 9 1.048723 0 0
500 0.2182 10 0.07742165 138.0823 9 1.088674 0 0
500 0.2182 10 0.07660481 139.0697 9 1.058936 0 0
500 0.2194 10 0.0734615 139.9118 9 1.054202 0 0
500 0.2194 10 0.07418894 139.0325 9 1.047811 0 0
500 0.2194 10 0.07351629 139.4927 9 1.096112 0 0
500 0.2194 10 0.07311177 139.3523 9 1.043574 0 0
500 0.2194 10 0.07692443 139.9416 9 1.088099 0 0
%n density b b_old lambda lse TP FP 
500 0.2188 100 0.07238371 56.16447 6 1.043783 0.001915709 0
500 0.2188 100 0.07196117 55.87641 6 1.068263 0.003831418 0
500 0.2188 100 0.07588966 56.03709 6 1.048775 0.002873563 0
500 0.2188 100 0.07325907 55.98223 6 1.051983 0.002873563 0
500 0.2188 100 0.07053416 56.12015 6 1.080489 0.001915709 0
500 0.2196 100 0.07185109 56.24853 7 1.064202 0.003816794 0
500 0.2196 100 0.07444208 56.21535 6 1.049002 0.004770992 0
500 0.2196 100 0.07369129 56.06076 6 1.072938 0.001908397 0
500 0.2196 100 0.07241446 56.16323 6 1.046532 0.004770992 0
500 0.2196 100 0.07308268 55.95548 7 1.074845 0.002862595 0
500 0.219 100 0.0738494 56.29397 6 1.062066 0.0009569378 0
500 0.219 100 0.0726058 55.84164 6 1.058501 0.002870813 0
500 0.219 100 0.07276108 56.00755 6 1.058869 0.003827751 0
500 0.219 100 0.07499007 55.94412 7 1.051129 0.006698565 0
500 0.219 100 0.07461925 56.19769 6 1.068136 0.002870813 0
500 0.2182 100 0.07553915 56.35938 7 1.079821 0.007684918 0
500 0.2182 100 0.07496868 56.06732 6 1.060047 0.001921230 0
500 0.2182 100 0.07449686 55.84532 6 1.032185 0.001921230 0
500 0.2182 100 0.07143977 56.15028 6 1.044428 0.001921230 0
500 0.2182 100 0.07586793 56.19284 7 1.033990 0.003842459 0.0002558199
500 0.2194 100 0.07213304 56.10047 6 1.075470 0.003820439 0
500 0.2194 100 0.0742219 56.13706 7 1.064274 0.003820439 0
500 0.2194 100 0.06993619 56.44475 6 1.090030 0.006685769 0
500 0.2194 100 0.07351411 56.23152 6 1.047101 0.001910220 0
500 0.2194 100 0.07487237 56.11869 7 1.066070 0.007640879 0
%n density b b_old lambda lse TP FP 
500 0.2188 200 0.07102395 34.78021 7 1.053756 0.07854406 0.002304147
500 0.2188 200 0.07401445 34.81344 7 1.05236 0.1015326 0.005376344
500 0.2188 200 0.07288126 34.65442 7 1.051774 0.09770115 0.004608295
500 0.2188 200 0.07497431 34.66088 7 1.074632 0.09195402 0.003840246
500 0.2188 200 0.07382727 34.53382 7 1.020554 0.1024904 0.006656426
500 0.2196 200 0.07230679 34.64011 7 1.051094 0.1106870 0.006150692
500 0.2196 200 0.07339478 34.73083 7 1.046929 0.09541985 0.005125577
500 0.2196 200 0.07243872 34.71267 7 1.032153 0.1154580 0.005638134
500 0.2196 200 0.07363537 34.58757 7 1.050971 0.1164122 0.006150692
500 0.2196 200 0.07459044 34.79158 7 1.075274 0.09732824 0.00435674
500 0.219 200 0.074229 34.60364 7 1.047690 0.1100478 0.005889885
500 0.219 200 0.0742383 34.70763 7 1.039800 0.1062201 0.006402049
500 0.219 200 0.07304071 34.7244 7 1.068671 0.09952153 0.005889885
500 0.219 200 0.07401665 34.70089 7 1.059842 0.09760766 0.003072983
500 0.219 200 0.07264903 34.65531 7 1.064051 0.1014354 0.007170294
500 0.2182 200 0.07592134 34.56299 7 1.040552 0.1095101 0.006651317
500 0.2182 200 0.07242839 34.62964 7 1.035795 0.1162344 0.004860578
500 0.2182 200 0.0741324 34.68234 7 1.046732 0.1008646 0.003837299
500 0.2182 200 0.07609135 34.69377 7 1.079677 0.09317963 0.004604758
500 0.2182 200 0.07755246 34.69012 7 1.070972 0.1047070 0.003325659
500 0.2194 200 0.07288591 34.6332 7 1.046347 0.1203438 0.003843198
500 0.2194 200 0.07257888 34.81636 7 1.058793 0.1050621 0.005124263
500 0.2194 200 0.07301493 34.67919 7 1.053456 0.09933142 0.005892903
500 0.2194 200 0.07108718 34.80007 7 1.056272 0.08022923 0.003843198
500 0.2194 200 0.07305633 34.6347 7 1.066107 0.1279847 0.008711248
%n density b b_old lambda lse TP FP 
500 0.2188 1000 0.07472606 7.904841 6 1.037886 0.7116858 0.4795187
500 0.2188 1000 0.07372738 7.899639 6 1.067159 0.7030651 0.4797747
500 0.2188 1000 0.07131021 7.948062 5 1.033924 0.697318 0.4631336
500 0.2188 1000 0.07613557 7.885527 6 1.017285 0.710728 0.4649258
500 0.2188 1000 0.07077635 7.974424 5 1.069101 0.6637931 0.485023
500 0.2196 1000 0.07469503 7.865125 5 1.014404 0.721374 0.4807791
500 0.2196 1000 0.0718236 7.94267 6 1.058038 0.7080153 0.4682214
500 0.2196 1000 0.07245814 7.935168 5 1.028241 0.7232824 0.4806509
500 0.2196 1000 0.07115743 7.892644 5 1.046255 0.7204198 0.482573
500 0.2196 1000 0.0728604 7.896308 6 1.045677 0.7137405 0.4846233
500 0.219 1000 0.07479185 7.878405 6 1.037529 0.7100478 0.4901408
500 0.219 1000 0.07586972 7.899104 5 1.028354 0.722488 0.4809219
500 0.219 1000 0.07252795 7.928923 5 1.056328 0.6899522 0.4740077
500 0.219 1000 0.07296558 7.93836 5 1.019839 0.6966507 0.4660691
500 0.219 1000 0.0749445 7.86285 5 1.002215 0.7349282 0.4868118
500 0.2182 1000 0.0761322 7.9118 5 1.031144 0.698367 0.4896393
500 0.2182 1000 0.07445925 7.914039 5 1.038993 0.7252642 0.4740343
500 0.2182 1000 0.07008714 7.974913 5 1.011452 0.715658 0.4517779
500 0.2182 1000 0.07286842 7.909051 5 1.040463 0.7223823 0.4737785
500 0.2182 1000 0.07813288 7.883715 5 1.037338 0.7223823 0.4689179
500 0.2194 1000 0.07296551 7.897699 5 1.013990 0.7344795 0.4752754
500 0.2194 1000 0.0746487 7.900642 6 1.058646 0.7211079 0.4806559
500 0.2194 1000 0.07260115 7.937347 6 1.013475 0.7239733 0.4768127
500 0.2194 1000 0.06986974 7.969016 5 1.009877 0.6857689 0.4655393
500 0.2194 1000 0.07624015 7.880044 6 1.066896 0.7144222 0.4806559
%n density b b_old lambda lse TP FP 
500 0.2188 2000 0.0728586 4.210882 4 1.04409 0.828544 0.6920123
500 0.2188 2000 0.07367493 4.197673 4 1.050017 0.8371648 0.687148
500 0.2188 2000 0.07461867 4.201544 4 1.041494 0.8266284 0.686892
500 0.2188 2000 0.07401904 4.210166 4 1.073412 0.848659 0.6861239
500 0.2188 2000 0.07452557 4.208308 4 1.063527 0.8400383 0.6993088
500 0.2196 2000 0.07507764 4.202967 4 1.051954 0.8282443 0.695797
500 0.2196 2000 0.07132288 4.220052 4 1.065846 0.8225191 0.7006663
500 0.2196 2000 0.07469109 4.209834 4 1.083051 0.8354008 0.6873398
500 0.2196 2000 0.07182661 4.207156 4 1.088642 0.8206107 0.6855459
500 0.2196 2000 0.07407766 4.204817 4 1.045965 0.8148855 0.6827268
500 0.219 2000 0.07297213 4.202556 6 1.063424 0.8478469 0.6880922
500 0.219 2000 0.07372554 4.214836 4 1.059486 0.8267943 0.6857875
500 0.219 2000 0.07322863 4.207184 4 1.053516 0.8210526 0.6898848
500 0.219 2000 0.07333954 4.209334 4 1.057550 0.8239234 0.684507
500 0.219 2000 0.07412466 4.197528 4 1.060729 0.8114833 0.6991037
500 0.2182 2000 0.07522639 4.204946 4 1.053547 0.8376561 0.6853415
500 0.2182 2000 0.07466597 4.196916 4 1.065849 0.8242075 0.6876439
500 0.2182 2000 0.0724844 4.208896 4 1.052937 0.8318924 0.6753645
500 0.2182 2000 0.07265998 4.218981 4 1.068906 0.8309318 0.676132
500 0.2182 2000 0.07565034 4.20595 4 1.033617 0.8434198 0.693272
500 0.2194 2000 0.07412998 4.206536 4 1.078657 0.8395415 0.6897259
500 0.2194 2000 0.07340607 4.201013 6 1.089314 0.8309456 0.6940815
500 0.2194 2000 0.07402666 4.209115 4 1.099496 0.8233047 0.7045862
500 0.2194 2000 0.07096797 4.226643 4 1.070165 0.8385864 0.6820395
500 0.2194 2000 0.07130733 4.220236 4 1.064914 0.8118434 0.6930566
%n density b b_old lambda lse TP FP 
500 0.2188 10000 0.0737095 0.9434715 4 1.158647 0.960728 0.9311316
500 0.2188 10000 0.07223709 0.9445292 4 1.119030 0.9521073 0.9254992
500 0.2188 10000 0.07384287 0.9435304 6 1.129964 0.967433 0.9265233
500 0.2188 10000 0.07413115 0.9435587 10 1.146163 0.9645594 0.9203789
500 0.2188 10000 0.0696834 0.9457419 4 1.121140 0.9444444 0.921403
500 0.2196 10000 0.0746387 0.9429176 4 1.111746 0.9637405 0.93388
500 0.2196 10000 0.07109062 0.944869 8 1.128210 0.9608779 0.920041
500 0.2196 10000 0.07166641 0.9447473 4 1.109915 0.9494275 0.9272168
500 0.2196 10000 0.07282614 0.9440984 7 1.154257 0.9675573 0.924654
500 0.2196 10000 0.07298129 0.9442252 7 1.15846 0.9656489 0.9164531
500 0.219 10000 0.07579396 0.9424236 4 1.143118 0.9598086 0.9206146
500 0.219 10000 0.0730526 0.9440361 4 1.156045 0.95311 0.9265045
500 0.219 10000 0.0713046 0.9450047 7 1.129672 0.9473684 0.924968
500 0.219 10000 0.0723895 0.9441918 6 1.154844 0.9559809 0.9308579
500 0.219 10000 0.07461176 0.942879 6 1.113638 0.9626794 0.9180538
500 0.2182 10000 0.07564468 0.9427063 4 1.114614 0.9673391 0.9253006
500 0.2182 10000 0.07390817 0.9433557 4 1.122954 0.9654179 0.9242773
500 0.2182 10000 0.07148306 0.9445217 7 1.143528 0.9510086 0.9206958
500 0.2182 10000 0.07118268 0.9451992 10 1.171705 0.9654179 0.911998
500 0.2182 10000 0.07678588 0.9422064 6 1.139085 0.9711816 0.9334868
500 0.2194 10000 0.07467163 0.9426882 4 1.123452 0.9579752 0.9228798
500 0.2194 10000 0.07360141 0.9439721 7 1.144483 0.95702 0.9236485
500 0.2194 10000 0.07299662 0.9435217 4 1.151966 0.9522445 0.925442
500 0.2194 10000 0.07137893 0.9445914 4 1.148001 0.95702 0.9223674
500 0.2194 10000 0.07539175 0.9423853 4 1.123042 0.9617956 0.9280041
%n density b b_old lambda lse TP FP 
500 0.3138 1 0.07940875 173.3276 10 1.112836 0 0
500 0.3138 1 0.08062994 176.7775 10 1.077449 0 0
500 0.3138 1 0.07889761 177.0135 10 1.097218 0 0
500 0.3138 1 0.08102302 175.6336 10 1.076576 0 0
500 0.3138 1 0.08060766 173.3909 10 1.055172 0 0
500 0.3146 1 0.07884084 175.5024 10 1.081281 0 0
500 0.3146 1 0.08039422 174.3177 10 1.111300 0 0
500 0.3146 1 0.07916864 174.5439 10 1.089065 0 0
500 0.3146 1 0.07935718 174.6701 10 1.081758 0 0
500 0.3146 1 0.0785206 173.1884 10 1.06131 0 0
500 0.3138 1 0.08511616 174.8163 10 1.082972 0 0
500 0.3138 1 0.0775187 175.6436 10 1.093596 0 0
500 0.3138 1 0.08369839 175.7950 10 1.078825 0 0
500 0.3138 1 0.08140203 174.3687 10 1.111224 0 0
500 0.3138 1 0.07923195 173.783 10 1.087531 0 0
500 0.3128 1 0.07953753 174.5008 10 1.085406 0 0
500 0.3128 1 0.07906666 176.3731 10 1.093473 0 0
500 0.3128 1 0.07904079 176.3016 10 1.076124 0 0
500 0.3128 1 0.08081847 174.1698 10 1.059868 0 0
500 0.3128 1 0.08451998 172.3311 10 1.069650 0 0
500 0.3138 1 0.0793333 176.2657 10 1.085660 0 0
500 0.3138 1 0.08411111 174.4519 10 1.05518 0 0
500 0.3138 1 0.07645834 174.8383 10 1.082066 0 0
500 0.3138 1 0.07829005 174.2758 10 1.092962 0 0
500 0.3138 1 0.07966018 177.2862 10 1.077380 0 0
%n density b b_old lambda lse TP FP 
500 0.3138 10 0.07923689 140.4843 9 1.080352 0 0
500 0.3138 10 0.08040093 142.0129 9 1.094030 0 0
500 0.3138 10 0.07975887 141.1323 9 1.066523 0 0
500 0.3138 10 0.07986585 141.4733 9 1.079724 0 0
500 0.3138 10 0.08194495 141.8459 9 1.068415 0 0
500 0.3146 10 0.0782598 139.7172 9 1.083315 0 0
500 0.3146 10 0.07818635 141.3376 9 1.097413 0 0
500 0.3146 10 0.080713 141.652 9 1.069043 0 0
500 0.3146 10 0.07922454 140.8031 9 1.079328 0 0
500 0.3146 10 0.0776942 140.2993 9 1.085753 0 0
500 0.3138 10 0.08288007 140.3376 9 1.106810 0 0
500 0.3138 10 0.07926053 140.2845 9 1.08556 0 0
500 0.3138 10 0.08128999 141.5718 9 1.087617 0 0
500 0.3138 10 0.08170295 141.5388 9 1.091057 0 0
500 0.3138 10 0.07830242 141.3937 9 1.075586 0 0
500 0.3128 10 0.08098112 141.8359 9 1.062023 0 0
500 0.3128 10 0.08029397 141.5434 9 1.091038 0 0
500 0.3128 10 0.08375045 139.5097 9 1.095597 0 0
500 0.3128 10 0.08084241 140.6955 9 1.053383 0 0
500 0.3128 10 0.0772823 141.3196 9 1.043780 0 0
500 0.3138 10 0.08119728 141.4498 9 1.078887 0 0
500 0.3138 10 0.08213001 140.0338 9 1.073595 0 0
500 0.3138 10 0.07883705 141.1900 9 1.083351 0 0
500 0.3138 10 0.081644 140.8421 9 1.0524 0 0
500 0.3138 10 0.08107756 140.9559 9 1.076964 0 0
%n density b b_old lambda lse TP FP 
500 0.3138 100 0.08131528 56.57369 10 1.089647 0.004608295 0
500 0.3138 100 0.0813396 56.80371 7 1.095773 0.00921659 0
500 0.3138 100 0.07997838 56.55862 7 1.077298 0.003291639 0
500 0.3138 100 0.08246736 56.66266 7 1.071423 0.006583278 0
500 0.3138 100 0.07747566 56.5949 7 1.062209 0.003949967 0.0002914602
500 0.3146 100 0.07637561 56.68515 7 1.091824 0.005252791 0
500 0.3146 100 0.07938699 56.73768 7 1.060612 0.003282994 0
500 0.3146 100 0.08120626 56.73711 10 1.069616 0.002626395 0
500 0.3146 100 0.07880702 56.51254 10 1.076945 0.003939593 0
500 0.3146 100 0.07876414 56.77657 9 1.091655 0.003282994 0
500 0.3138 100 0.0831311 56.49833 7 1.071210 0.002633311 0.0002914602
500 0.3138 100 0.07660762 56.59073 9 1.076286 0.003291639 0
500 0.3138 100 0.07892358 56.65425 7 1.113517 0.001974984 0
500 0.3138 100 0.08255303 57.02667 7 1.102856 0.007899934 0
500 0.3138 100 0.07826132 56.44266 9 1.105382 0.003949967 0
